COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP15M;INP17M;INP18M;INP24M;INP3M;INP60M;INP65M;INP5M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880203;C100;2015;9;25;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;16;1;2;Z;1;1;6;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;1;0;3.40566389054457;1;M;03;Z;11;2;ZZ;1;1;21;4;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;C100;2015;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;15;1;2;Z;1;2;1;0;1;1;1;2;2;1;0;0;1;0;2;3;1;2;2;0;3.40566389054457;1;M;02;Z;11;1;ZZ;1;3;21;3;11;1;5;770301;2;2;1;Z
77288;ZZZZZ;772880203;B11;2010;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;16;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;2;2;2;2;2;1;0;0;2;0;1;4;2;2;0;0;1.02931366835814;1;M;03;2;11;0;ZZ;1;1;22;4;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;1986;7;40;029;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.02931366835814;1;M;01;Z;11;1;ZZ;1;6;22;1;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;A11;2012;9;55;007;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;16;2;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.75943995673802;1;M;02;Z;11;1;ZZ;1;6;21;2;11;1;2;770301;3;2;0;Z
77288;ZZZZZ;772880203;B12;2011;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;2;4;22;2;21;Z;Z;770301;3;3;0;Z
77288;ZZZZZ;772880203;B11;1995;8;55;020;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;16;2;1;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.02931366835814;1;M;01;Z;11;2;ZZ;1;5;22;1;11;1;2;770301;3;2;0;Z
77288;ZZZZZ;772880203;B12;2012;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;3;2;1;0;1;1;1;1;1;0;0;0;1;0;1;2;1;1;1;1;4.248584770704;1;M;03;Z;11;2;ZZ;2;6;22;3;11;1;6;770301;3;2;1;Z
77288;ZZZZZ;772880203;C100;2004;9;40;013;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;19;Z;Z;Z;21;1;2;Z;1;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.40566389054457;1;M;04;Z;11;2;ZZ;2;1;10;5;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;B12;2009;9;25;006;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;16;2;1;Z;2;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.02931366835814;1;M;01;Z;11;2;ZZ;1;6;22;2;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880203;B11;1998;8;40;017;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;2;1;6;1;0;0;1;1;1;0;0;0;0;0;1;2;0;2;1;1;1.02931366835814;1;M;04;Z;11;2;ZZ;2;6;22;4;11;1;6;770301;3;2;1;Z
77288;ZZZZZ;772880203;C2017;2018;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;1.02931366835814;2;M;04;Z;11;2;ZZ;2;5;21;4;11;1;6;770301;3;2;2;Z
77288;ZZZZZ;772880203;C2018;2018;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;1;1;1.02931366835814;1;M;02;Z;11;2;ZZ;2;5;21;3;11;2;4;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;2006;9;20;009;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;2;2;2;2;3;1;0;0;2;0;1;4;3;1;0;1;4.248584770704;1;M;02;1;11;2;ZZ;2;3;22;3;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;2010;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.02931366835814;1;M;01;Z;11;2;ZZ;2;6;22;2;11;2;6;770301;3;2;0;Z
77288;ZZZZZ;772880203;C100;2000;9;65;019;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;3.75943995673802;1;M;03;9;11;1;ZZ;1;5;22;3;25;Z;Z;770301;2;3;1;Z
77288;ZZZZZ;772880203;C100;2013;9;40;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;16;1;1;Z;1;2;1;2;1;2;3;2;3;1;0;0;1;0;2;5;3;2;1;3;3.75943995673802;1;M;05;Z;11;2;ZZ;1;3;30;4;11;1;2;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;2001;9;40;014;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;16;2;1;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.02931366835814;1;M;03;Z;11;2;ZZ;1;4;22;4;11;1;2;770301;3;2;0;Z
77288;ZZZZZ;772880203;B11;1994;8;40;021;04;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;17;Z;Z;Z;ZZ;2;1;Z;Z;2;4;0;0;0;0;2;0;0;1;0;0;0;1;2;0;2;0;0;1.02931366835814;1;M;03;2;11;2;ZZ;2;6;22;3;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.02930535347412;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770301;Y;2;X;Z
77288;ZZZZZ;772880203;B11;2010;9;55;005;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;16;2;1;Z;2;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4.248584770704;1;M;03;Z;11;2;ZZ;1;1;22;3;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880203;B12;2011;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;2;6;22;2;21;Z;Z;770301;3;3;0;Z
77288;ZZZZZ;772880203;B12;2011;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;2;4;22;2;21;Z;Z;770301;3;3;0;Z
77288;ZZZZZ;772880203;B11;2014;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.248584770704;2;M;02;1;11;2;ZZ;1;6;22;3;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;B12;2014;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;2;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.30313222513288;1;M;02;Z;11;2;ZZ;2;6;21;3;11;1;5;770301;1;2;1;Z
77288;ZZZZZ;772880203;C100;2008;9;55;007;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;2;0;0;1;1;0;0;1;2;1;1;1;0;1.00000807815095;1;M;04;Z;11;2;ZZ;1;1;30;5;11;1;1;770301;4;2;1;Z
77288;ZZZZZ;772880203;B11;2013;9;25;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1.02931366835814;1;M;05;1;11;2;ZZ;1;6;22;5;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;B11;2001;9;40;014;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;1;6;1;1;3;3;1;3;0;0;0;0;0;0;4;2;2;0;3;1.02931366835814;1;M;03;0;11;2;ZZ;2;5;22;4;24;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;B11;2012;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;1;6;22;2;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;C2018;2018;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;19;Z;Z;Z;16;1;2;Z;3;2;4;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.02931366835814;1;M;02;Z;11;2;ZZ;1;6;21;3;11;1;6;770301;3;2;2;Z
77288;ZZZZZ;772880203;B11;1995;8;65;020;04;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;2;2;2;2;2;0;1;1;1;0;0;4;2;2;0;2;1.02931366835814;1;M;03;0;11;2;ZZ;1;1;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;B12;2011;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.02931366835814;1;M;01;Z;11;2;ZZ;1;6;22;1;11;1;5;770301;3;2;3;Z
77288;ZZZZZ;772880203;B12;2016;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;3;3;3;2;3;1;0;0;2;0;1;5;3;2;0;1;3.40566389054457;2;M;04;1;11;2;ZZ;1;1;22;4;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;C2018;2018;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.02931366835814;3;M;02;Z;11;2;ZZ;1;3;21;3;11;1;5;770301;3;2;2;Z
77288;ZZZZZ;772880203;B11;2005;9;40;012;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;ZZ;2;1;Z;Z;2;3;2;2;2;4;2;5;0;0;0;1;0;2;6;3;3;0;4;3.40566389054457;1;M;04;2;11;2;ZZ;2;5;22;4;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;1991;8;65;024;04;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;0;2;0;0;1;1;0;0;0;2;1;1;0;0;4.248584770704;1;M;03;0;11;2;ZZ;2;3;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;B12;2011;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;1;1;22;4;21;Z;Z;770301;3;3;1;Z
77288;ZZZZZ;772880203;C100;2014;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;16;1;2;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.40566389054457;1;M;02;Z;11;2;ZZ;2;6;21;2;11;1;2;770301;3;2;0;Z
77288;ZZZZZ;772880203;B11;2002;9;25;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;15;2;1;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.02931366835814;1;M;01;Z;11;2;ZZ;1;6;22;2;11;2;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;2012;9;40;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;14;2;1;Z;3;1;6;0;0;0;0;3;0;0;0;0;0;0;3;3;1;2;3;0;1.02931366835814;1;M;01;Z;11;2;ZZ;1;1;22;2;11;2;6;770301;3;2;0;Z
77288;ZZZZZ;772880203;C107;2010;9;25;007;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.40566389054457;1;M;02;Z;11;2;ZZ;1;6;21;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;2009;9;65;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;2;0;0;2;1;0;1;0;2;1;1;0;0;4.248584770704;1;M;03;0;11;2;ZZ;1;1;22;3;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;B11;2008;9;25;008;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;3;3;3;2;3;1;0;0;1;0;2;5;3;2;0;2;3.30313222513288;1;M;04;1;11;1;ZZ;1;3;21;2;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;C100;2017;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;2;2;2;1;2;1;0;0;1;0;1;3;1;2;0;1;3.75943995673802;1;M;04;1;11;1;ZZ;2;6;22;4;12;Z;Z;770301;1;2;1;Z
77288;ZZZZZ;772880203;C2018;2018;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;1;0;1.02931366835814;5;M;03;1;11;2;ZZ;2;1;21;4;12;Z;Z;770301;3;2;2;Z
77288;ZZZZZ;772880203;B12;2011;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;2;1;22;2;21;Z;Z;770301;3;3;0;Z
77288;ZZZZZ;772880203;B12;2011;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.02931366835814;1;M;03;0;11;2;ZZ;2;4;22;4;21;Z;Z;770301;3;3;0;Z
77288;ZZZZZ;772880203;C100;2017;9;20;001;00;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;2;2;0;0;0;0;0;2;2;1;1;1;1;3.91891271298254;3;M;02;1;11;2;ZZ;2;3;22;3;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;1983;7;80;036;05;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;1;0;2;1;1;0;0;3.75943995673802;1;M;05;0;11;2;ZZ;1;1;10;5;21;Z;Z;770301;2;1;1;Z
77288;ZZZZZ;772880203;A11;2007;9;25;010;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;3;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;3.40566389054457;1;M;03;Z;11;2;ZZ;2;6;10;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;C100;2016;9;40;001;00;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.40566389054457;2;M;02;Z;11;2;ZZ;2;6;10;3;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880203;C114;2014;9;80;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;01;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;1.02931366835814;1;M;03;9;11;2;ZZ;1;1;22;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;1968;5;80;049;06;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;16;1;2;Z;1;2;1;0;0;0;0;2;0;0;2;2;0;2;1;2;1;1;1;0;3.40566389054457;1;M;03;Z;11;2;ZZ;1;1;10;3;11;2;5;770301;1;1;1;Z
77288;ZZZZZ;772880203;B11;1988;7;25;027;04;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.02931366835814;1;M;03;Z;11;2;ZZ;2;1;22;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;C2018;2018;9;40;001;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;2;0;1;2;2;1;2;0;0;0;0;0;1;3;2;1;1;2;1.02931366835814;2;M;03;Z;11;2;ZZ;2;5;21;4;11;2;6;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;2014;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;2;2;3;0;1;1;1;1;1;1;0;0;1;0;1;2;1;1;1;1;1.02931366835814;1;M;03;Z;11;2;ZZ;2;6;22;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;A12;1965;5;40;050;07;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;16;2;2;Z;1;1;6;1;0;0;1;4;2;0;0;0;0;0;4;5;2;3;3;1;4.248584770704;1;M;03;Z;11;1;ZZ;2;1;10;4;11;1;5;770301;1;1;3;Z
77288;ZZZZZ;772880203;B11;2014;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;1;Z;1;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.02931366835814;2;M;01;Z;11;2;ZZ;1;6;22;2;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;2005;9;40;010;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1.02931366835814;1;M;01;2;11;1;ZZ;1;6;22;1;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;B11;2006;9;25;009;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;12;2;1;Z;3;1;6;0;3;3;3;2;3;0;0;0;1;0;2;5;3;2;2;3;4.248584770704;1;M;04;Z;11;2;ZZ;1;1;22;4;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;A11;2016;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;3.40566389054457;4;M;04;Z;11;2;ZZ;1;3;21;6;11;1;5;770301;1;1;2;Z
77288;ZZZZZ;772880203;C108;2008;9;40;008;02;2;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.30313222513288;1;M;01;Z;11;2;ZZ;1;6;21;1;11;2;5;770301;3;2;1;Z
77288;ZZZZZ;772880203;B11;1995;8;40;022;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;3;0;0;1;1;0;1;2;3;2;1;0;0;3.40566389054457;1;M;04;2;11;2;ZZ;1;1;22;4;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;B11;2011;9;55;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;01;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1.02931366835814;1;M;03;0;11;2;ZZ;2;5;22;4;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;B11;2012;9;40;006;02;2;Z;Z;H;1;Z;4;Z;Z;6;Z;Z;18;Z;Z;Z;21;1;2;Z;1;2;3;0;2;2;2;2;2;0;0;0;0;0;2;4;2;2;2;2;3.91891271298254;1;M;08;Z;11;2;ZZ;1;1;10;7;11;1;1;770301;1;1;1;Z
77288;ZZZZZ;772880203;C2018;2018;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;2;1;0;0;1;1;1;0;0;0;0;0;1;2;1;1;1;1;1.02931366835814;3;M;03;Z;11;2;ZZ;1;5;21;3;11;1;5;770301;3;2;2;Z
77288;ZZZZZ;772880203;B12;2011;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;2;4;22;2;21;Z;Z;770301;3;3;0;Z
77288;ZZZZZ;772880203;B12;2011;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;2;4;22;3;21;Z;Z;770301;3;3;0;Z
77288;ZZZZZ;772880203;B12;2011;9;65;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;2;4;22;3;21;Z;Z;770301;3;3;0;Z
77288;ZZZZZ;772880203;B11;2017;9;80;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.91891271298254;1;M;04;9;11;2;ZZ;2;4;10;5;21;Z;Z;770301;1;1;0;Z
77288;ZZZZZ;772880203;B11;1993;8;40;024;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;2;1;Z;3;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;0;2;2;0;3.40566389054457;1;M;03;Z;11;2;ZZ;2;4;22;3;11;1;5;770301;3;2;2;Z
77288;ZZZZZ;772880203;A12;2012;9;40;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;1;2;2;2;2;0;0;0;0;0;2;4;2;2;1;2;1.02931366835814;1;M;04;2;11;2;ZZ;1;3;10;5;12;Z;Z;770301;1;1;1;Z
77288;ZZZZZ;772880203;B11;2015;9;65;000;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1.02931366835814;1;M;01;9;11;2;ZZ;1;6;22;3;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;C2018;2018;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;15;2;2;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.02931366835814;3;M;02;Z;11;2;ZZ;2;3;21;3;11;1;2;770301;3;2;1;Z
77288;ZZZZZ;772880203;C114;2014;9;80;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;4;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.02931366835814;1;M;03;0;11;2;ZZ;2;4;22;4;24;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880203;C110;2010;9;40;007;02;2;Z;Z;H;1;Z;2;Z;Z;6;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;3;0;1;2;2;2;2;0;0;0;0;0;2;4;3;1;2;2;1.02931366835814;1;M;05;Z;11;2;ZZ;1;3;10;5;11;1;5;770301;1;1;2;Z
77288;ZZZZZ;772880203;A12;2015;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;14;Z;Z;Z;11;2;2;3;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;1;3.30313222513288;4;M;02;Z;11;2;ZZ;2;3;21;3;11;1;6;770301;3;2;0;Z
77288;ZZZZZ;772880203;B12;2011;9;80;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.02931366835814;1;M;01;0;11;2;ZZ;2;4;22;2;21;Z;Z;770301;3;3;0;Z
